filing_uuid,dt_posted,client.id,Client Name,Client State,Entity Name,Entity Contribution,entity.ownership_percentage,entity.address,entity.city,entity.state,Entity Country,Country Full Name
dd81cbc0-8d99-457b-9d24-b0cb055fcf89,2021-06-04T11:46:02Z,210363,"INNERGEX RENEWABLE DEVELOPMENT USA, LLC",CA,HYDRO QUEBEC (19.9% OWNERSHIP IN INNERGEX RENEWABLE ENERGY INC),0,0,"75, boulevard Rene-Levesque Ouest",Montreal,QC,CA,CANADA
dd81cbc0-8d99-457b-9d24-b0cb055fcf89,2021-06-04T11:46:02Z,210363,"INNERGEX RENEWABLE DEVELOPMENT USA, LLC",CA,INNERGEX RENEWABLE ENERGY INC,0,100,1225 Saint-Charles St W,"Longueuil, J4K 0B9",QC,CA,CANADA
6d7cd975-60f9-4925-b2f4-79cf4b7b5a06,2021-06-02T12:41:50Z,210333,"KAYRROS, INC.",TX,KAYRROS SAS,0,100,33 rue La Fayette,75009 Paris,,FR,FRANCE
bf05e0aa-77ec-4f4e-a843-14a41eff028b,2021-06-01T19:19:05Z,210331,WASHINGTON GAS,DC,ALTA GAS,0,100,355 4th Ave SW,Calgary,AB,CA,CANADA
03b23265-b865-4a94-8c84-b5a4753d4b5e,2021-06-01T18:20:00Z,210323,GENESIS AIR MOBILITY LLC,DC,HYUNDAI MOTOR COMPANY,0,44,"12 Heolleung-ro, Seocho-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
03b23265-b865-4a94-8c84-b5a4753d4b5e,2021-06-01T18:20:00Z,210323,GENESIS AIR MOBILITY LLC,DC,"HYUNDAI MOBIS CO, LTD.",0,33,"203 Teheran-ro, Gangnam-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
03b23265-b865-4a94-8c84-b5a4753d4b5e,2021-06-01T18:20:00Z,210323,GENESIS AIR MOBILITY LLC,DC,KIA CORPORATION,0,22,"12 Heolleung-ro, Seocho-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
028c6c82-7e63-4de3-bf76-63efe42616ec,2021-05-30T15:38:17Z,210304,"EN+ GROUP, IPJSC",,INDEPENDENT TRUSTEES PURSUANT TO OFAC AGREEMENT,0,27,"c/o Pillsbury, 1200 17th Street, NW",Washington,DC,US,UNITED STATES OF AMERICA
028c6c82-7e63-4de3-bf76-63efe42616ec,2021-05-30T15:38:17Z,210304,"EN+ GROUP, IPJSC",,OLEG DERIPASKA (35% VOTING RIGHTS),0,44,2 Sokolskiy Khutor,Ust-Labinskiy District,,RU,RUSSIAN FEDERATION
b4d72778-0d72-4d0d-9a07-167a09eed77b,2021-05-27T16:06:16Z,210289,"VIRGIN GALACTIC HOLDINGS, INC.",DC,VIRGIN INVESTMENTS LIMITED,0,24,71 PO BOX Road Town,Tortola,,VG,BRITISH VIRGIN ISLANDS
46dff82b-55ad-42fb-bb7c-597f8a8b754e,2021-05-27T15:19:27Z,210271,PHARMAESSENTIA CORPORATION,MA,PHARMAESSENTIA CORP.,0,100,"2F-5, No. 3, Park Street Nangang District",Taipei,,TW,TAIWAN
18e27b4e-8855-4292-9df2-63ea146bb35e,2021-05-27T14:38:28Z,210270,"ORPHAZYME US, INC.",IL,ORPHAZYME A/S,0,100,Ole Maales Vej 3 DK-2200 Copenhagen N,Copenhagen,,DK,DENMARK
c0a1a770-7bc4-4e36-b423-5d029eeb3083,2021-05-25T20:54:34Z,210234,"ALTICE USA, INC.",NY,NEXT ALT S.A.R.L,0,48,5 rue Eugene Ruppert,Luxemborg,,NL,NETHERLANDS
2841ad25-08ad-4151-aeab-c5e80d82d94e,2021-05-24T19:44:45Z,210216,NUSEED AMERICAS,CA,NUFARM LIMITED,0,100,103-105 Pipe Road,"Laverton North, Victoria",,AU,AUSTRALIA
102680cb-7358-4197-9ca5-40b2f5ff8302,2021-05-24T19:28:11Z,210217,SKF USA INC.,PA,AB SKF,0,100,Hornsgatan 1,Gothenburg 415 50,,SE,SWEDEN
b54cf9d5-6e5c-43c1-a522-0ae6f533c056,2021-05-21T20:51:21Z,210193,HEINEKEN USA,NY,HEINEKEN NV,0,100,"PO Box 28, 1000 AA",Amsterdam,,NL,NETHERLANDS
a57f108a-a679-4d26-94a5-0543f814aa12,2021-05-21T17:51:17Z,210205,LEEWARD RENEWABLE ENERGY,TX,OMERS,0,100,EY Tower 900-100 Adelaide St W,Toronto,ON,CA,CANADA
cd79566f-056e-4305-a87d-8f636133c778,2021-05-21T16:46:53Z,210210,ARRIVAL AUTOMOTIVE USA INC.,NC,ARRIVAL LUXEMBOURG SARL,0,100,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
cd79566f-056e-4305-a87d-8f636133c778,2021-05-21T16:46:53Z,210210,ARRIVAL AUTOMOTIVE USA INC.,NC,THE KINETIK TRUST,0,76,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
cd79566f-056e-4305-a87d-8f636133c778,2021-05-21T16:46:53Z,210210,ARRIVAL AUTOMOTIVE USA INC.,NC,ARRIVAL,0,100,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
cd79566f-056e-4305-a87d-8f636133c778,2021-05-21T16:46:53Z,210210,ARRIVAL AUTOMOTIVE USA INC.,NC,THE KINETIK FOUNDATION,0,76,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
cd79566f-056e-4305-a87d-8f636133c778,2021-05-21T16:46:53Z,210210,ARRIVAL AUTOMOTIVE USA INC.,NC,KINETIK SARL,0,76,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
6a069927-8477-4f3e-9716-69d067f89ac8,2021-05-21T16:05:01Z,210204,ERICSSON INC.,DC,TELEFONAKTIEBOLAGET LM ERICSSON,0,100,Torshamnsgatan 21,Stockholm,,SE,SWEDEN
5509ee8b-50ef-4b14-9699-528b65ada0f6,2021-05-20T21:02:58Z,210183,ARRIVAL AUTOMOTIVE USA INC.,NC,KINETIK SARL,0,76,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
5509ee8b-50ef-4b14-9699-528b65ada0f6,2021-05-20T21:02:58Z,210183,ARRIVAL AUTOMOTIVE USA INC.,NC,THE KINETIK FOUNDATION,0,76,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
5509ee8b-50ef-4b14-9699-528b65ada0f6,2021-05-20T21:02:58Z,210183,ARRIVAL AUTOMOTIVE USA INC.,NC,THE KINETIK TRUST,0,76,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
5509ee8b-50ef-4b14-9699-528b65ada0f6,2021-05-20T21:02:58Z,210183,ARRIVAL AUTOMOTIVE USA INC.,NC,ARRIVAL LUXEMBOURG SARL,0,100,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
5509ee8b-50ef-4b14-9699-528b65ada0f6,2021-05-20T21:02:58Z,210183,ARRIVAL AUTOMOTIVE USA INC.,NC,ARRIVAL,0,100,"1, rue Peternelchen","L-2370 Howald, Luxembourg",,LU,LUXEMBOURG
0fa48f86-3ab4-4543-bf69-e535ec11eae2,2021-05-20T16:26:06Z,210180,"JAZZ PHARMACEUTICALS, INC.",CA,JAZZ PHARMACEUTICALS PLC,0,100,"Waterloo Exchange, Waterloo Road, Dublin 4",Dublin,,IE,IRELAND
5149e201-6529-473e-8aaf-6e90f6dd1167,2021-05-19T21:46:26Z,210172,FUSION INDUSTRY ASSOCIATION,DC,GENERAL FUSION INC.,10000,0,"3680 Bonneville Place, #106",Burnaby,BC,CA,CANADA
1f07061e-454b-4c01-bd98-7b341a3b857b,2021-05-17T20:25:39Z,210119,HQ ENERGY SERVICES (US) INC.,CT,HYDRO QUEBEC (OWNED BY GOVERNMENT OF QUEBEC),0,100,"75, boulevard Rene-Levesque Ouest",Montreal,QC,CA,CANADA
697b1099-4424-43f8-ac4c-d5337886eae9,2021-05-17T18:03:22Z,210115,DR. REGINALD BOULOS,,DR. REGINALD BOULOS,1000,20,3 Rue Goulard,Petion Ville,,HT,HAITI
23b5c62b-c953-44ef-baf1-fed8a5fdf391,2021-05-14T17:47:27Z,210103,"VIRGIN ORBIT, LLC AND SUBSIDIARIES",CA,VIECO 10 LIMITED,0,100,"Craigmuir Chambers, P.O. Box 71","Roadtown, Tortola D8VG 1110",,VG,BRITISH VIRGIN ISLANDS
23b5c62b-c953-44ef-baf1-fed8a5fdf391,2021-05-14T17:47:27Z,210103,"VIRGIN ORBIT, LLC AND SUBSIDIARIES",CA,VIRGIN INVESTMENTS LIMITED,0,80,"Craigmuir Chambers, P.O. Box 71","Roadtown, Tortola D8VG 1110",,VG,BRITISH VIRGIN ISLANDS
90627d4c-72c2-4076-be78-f1de04305795,2021-05-14T15:28:52Z,210071,"UCB, INC.",GA,UCB S.A.,0,100,"Allee de la Recherche, 60",Brussels,,BE,BELGIUM
d8c6c4ba-e015-46e9-9119-c4008e1c29e2,2021-05-13T20:15:57Z,210052,UR-ENERGY USA INC.,CO,UR-ENERGY INC.,0,100,"55 Metcalfe St., Suite 1300",Ottawa,ON,CA,CANADA
96bccaa7-39a0-4218-9a76-0c83952c97e7,2021-05-13T19:36:32Z,202998,T1INTERNATIONAL USA,ME,T1INTERNATIONAL,0,0,6 Little Pheasants,Cheltenham,,GB,UNITED KINGDOM
95636e9f-bdd0-47ee-bf72-a57a6843ad2e,2021-05-13T15:32:14Z,210040,GENESIS AIR MOBILITY LLC,DC,KIA CORPORATION,0,22,"12 Heolleung-ro, Seocho-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
95636e9f-bdd0-47ee-bf72-a57a6843ad2e,2021-05-13T15:32:14Z,210040,GENESIS AIR MOBILITY LLC,DC,HYUNDAI MOTOR COMPANY,0,44,"12 Heolleung-ro, Seocho-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
95636e9f-bdd0-47ee-bf72-a57a6843ad2e,2021-05-13T15:32:14Z,210040,GENESIS AIR MOBILITY LLC,DC,"HYUNDAI MOBIS CO, LTD.",0,33,"203 Teheran-ro, Gangnam-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
3bb8e41f-35e9-4f2f-949f-104a176f6238,2021-05-13T14:30:35Z,210041,FUSION INDUSTRY ASSOCIATION,DC,GENERAL FUSION INC.,10000,0,"3680 Bonneville Place, #106",Burnaby,BC,CA,CANADA
6a09c0d9-3b11-4076-b20c-0ba7383423d4,2021-05-10T15:23:16Z,209999,"AVANGRID, INC.",DC,IBERDROLA S.A.,0,81,Tomas Redondo 1,Madrid,,ES,SPAIN
ea3e5077-5145-4354-8b39-e8d60d238e0b,2021-05-10T15:06:21Z,209996,"BMW OF NORTH AMERICA, LLC",NJ,BAYERISCHE MOTOREN WERKE AG,0,100,"AbteilungTM-K, 80788 Munich",Bavaria,,DE,GERMANY
645d704d-2859-4b8b-b472-4f2e0276e3e4,2021-05-07T20:04:28Z,209983,ZERO CARBON HYDROGEN COALITION (INFORMAL),DC,"EMERA, INC",0,20,5151 Terminal Road,Halifax,NS,CA,CANADA
cd820d08-2842-47f0-ac0b-307ee202c557,2021-05-07T17:47:45Z,209972,"PHILIPS HOLDING USA, INC.",MA,KONINKLIJKE PHILIPS ELECTRONICS N.V.,0,100,"Amstelplein2, 1096 HS",Amsterdam,,NL,NETHERLANDS
9af01e91-4237-41ad-8edb-dad86a8badd2,2021-05-07T16:57:58Z,209976,"TRUSTWAVE HOLDINGS, INC.",IL,SINGAPORE TELECOMMUNICATIONS LIMITED,0,100,31 Exeter Road - Comcentre,Singapore,,SG,SINGAPORE
9af01e91-4237-41ad-8edb-dad86a8badd2,2021-05-07T16:57:58Z,209976,"TRUSTWAVE HOLDINGS, INC.",IL,SINGTEL ICT PTE LTD,0,100,31 Exeter Road - Comcentre,Singapore,,SG,SINGAPORE
9af01e91-4237-41ad-8edb-dad86a8badd2,2021-05-07T16:57:58Z,209976,"TRUSTWAVE HOLDINGS, INC.",IL,SINGTEL ENTERPRISE SECURITY PTE LTD,0,100,31 Exeter Road - Comcentre,Singapore,,SG,SINGAPORE
9af01e91-4237-41ad-8edb-dad86a8badd2,2021-05-07T16:57:58Z,209976,"TRUSTWAVE HOLDINGS, INC.",IL,TEMASEK HOLDINGS LIMITED,0,100,60B Orchard Rd #06-18 Tower2 The Atrium@Orcha,Singapore,,SG,SINGAPORE
9af01e91-4237-41ad-8edb-dad86a8badd2,2021-05-07T16:57:58Z,209976,"TRUSTWAVE HOLDINGS, INC.",IL,SINGTEL ENTERPRISE SECURITY PTY LTD. (AUSTRALIA),0,100,1-7 Lyonpark Road,"Macquarie Park, NSW 2113",,AU,AUSTRALIA
9af01e91-4237-41ad-8edb-dad86a8badd2,2021-05-07T16:57:58Z,209976,"TRUSTWAVE HOLDINGS, INC.",IL,MINISTER FOR FINANCE,0,100,100 High Street #10-01 The Treasury,Singapore,,SG,SINGAPORE
9af01e91-4237-41ad-8edb-dad86a8badd2,2021-05-07T16:57:58Z,209976,"TRUSTWAVE HOLDINGS, INC.",IL,"SINGTEL ENTERPRISE SECURITY (US), INC.",0,100,901 Marshall St. Suite 125,Redwood City,CA,US,UNITED STATES OF AMERICA
4a9120b4-44f1-439f-83c8-acc648ebb4e7,2021-04-28T19:47:03Z,205674,COMMISIMPEX,,MOHSEN HAJAIJ,0,100,"c/o El Chaer Law Firm, 266 Sami El Solh Ave.",Beirut,,LB,LEBANON
b0013f02-49bc-4d6d-ba73-d0ab73bbec94,2021-04-27T16:32:03Z,199363,CRYSTALLEX,,TENOR KRY SRL,0,0,"The Grove, 21 Pine Road, Belleville",St. Michael,,BB,BARBADOS
b0013f02-49bc-4d6d-ba73-d0ab73bbec94,2021-04-27T16:32:03Z,199363,CRYSTALLEX,,TENOR SPECIAL SITUATIONS I LLC (CAYMAN),0,0,103 South Church Street PO Box 10240,Grand Cayman KY1-1002,,KY,CAYMAN ISLANDS
b0013f02-49bc-4d6d-ba73-d0ab73bbec94,2021-04-27T16:32:03Z,199363,CRYSTALLEX,,LUXEMBOURG INVESTMENT COMPANY 31 SARL,0,0,6 Rue,Eugene Ruppert L-2453,,LU,LUXEMBOURG
faa8b0a7-54fd-4ebf-97e6-6901cb60221c,2021-04-27T16:21:36Z,209863,MEDIATEK USA INC.,CA,MEDIATEK INC.,180000,100,"No.1, Dusing 1st Rd., Hsinchu Science Park",Hsinchu City,,TW,TAIWAN
1c6a5d0d-6ad6-4f8f-9c6c-0194f8c8b039,2021-04-26T21:34:41Z,207792,"SK HYNIX AMERICA, INC",DC,"SK TELECOM CO., LTD",0,19,"SK T-Tower, 65, Eulji-ro, Jung-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
1c6a5d0d-6ad6-4f8f-9c6c-0194f8c8b039,2021-04-26T21:34:41Z,207792,"SK HYNIX AMERICA, INC",DC,"SK INNOVATION CO., LTD.",0,0,"SK bldg, 26, Jongno, Jongo-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
1c6a5d0d-6ad6-4f8f-9c6c-0194f8c8b039,2021-04-26T21:34:41Z,207792,"SK HYNIX AMERICA, INC",DC,SK HYNIX INC.,0,98,"2091, Gyeongchung-daero, Bubal-eub, Icheon-Si",Gyeonggi-do,,KR,"KOREA, REPUBLIC OF"
f7cd8074-90db-4b18-bc36-173a5f372b2a,2021-04-26T19:40:24Z,209349,DEKRA NORTH AMERICA,GA,DEKRA SE,3666,100,Handwerkstrae 15,Stuttgart,,DE,GERMANY
ab0621d7-0af8-4d50-9f76-80b8b876b5bf,2021-04-26T14:40:03Z,209845,BUSY BEES US HOLDINGS LIMITED,CT,EAGLE TARGET 8 LIMITED,0,100,"Busy Bees, Shaftesbury Drive","Burntwood, Staffordshire",,GB,UNITED KINGDOM
f9a5b55b-e585-48f1-b73a-fb0f0dc4fe6e,2021-04-23T02:48:11Z,209827,BURSON COHN & WOLFE ON BEHALF OF ASTRAZENECA PHARMACEUTICALS LP,DE,ASTRAZENECA PLC,0,100,1 Francis Crick Avenue,Cambridge CB2 0AA,,GB,UNITED KINGDOM
4d4a3692-f897-4a5e-92e8-fd584319ffa4,2021-04-22T21:08:31Z,209795,WASHINGTON TAX & PUBLIC POLICY GROUP OBO ALLIANZ CAPITAL PARTNERS GMBH,DC,ALLIANZ GLOBAL INVESTORS HOLDING LTD (OWN 100% OF ALLIANZ CAPITAL PARTNERS GMBH),0,100,199 Bishopsgate,London,,GB,UNITED KINGDOM
4d4a3692-f897-4a5e-92e8-fd584319ffa4,2021-04-22T21:08:31Z,209795,WASHINGTON TAX & PUBLIC POLICY GROUP OBO ALLIANZ CAPITAL PARTNERS GMBH,DC,ALLIANZ ASSET MANAGEMENT GMBH (OWNS 100% OF ALLIANZ GLOBAL INVESTORS HOLDINGS LTD),0,100,SeidlstraBe 24-24a,Munchen,,DE,GERMANY
4d4a3692-f897-4a5e-92e8-fd584319ffa4,2021-04-22T21:08:31Z,209795,WASHINGTON TAX & PUBLIC POLICY GROUP OBO ALLIANZ CAPITAL PARTNERS GMBH,DC,ALLIANZ SE (OWNS 100% OF ALLIANZ ASSET MANAGEMENT GMBH),0,100,KoniginstraBe 28,Munchen,,DE,GERMANY
c96cc7ae-31c9-49b3-b5b0-3335c777976d,2021-04-22T19:26:31Z,209825,EVRAZ NORTH AMERICA,IL,EVRAZ PLC,0,100,2 Portman Street,London W1H 6DU,,GB,UNITED KINGDOM
c1c523dc-dc42-48e4-a962-eca17082b6e8,2021-04-22T14:30:47Z,209814,ROUNDTABLE ON SUSTAINABLE PALM OIL,NY,ROUNDTABLE ON SUSTAINABLE PALM OIL,0,100,Unit 13A Menara Etiqa 3 Jalan Bangsar Utama 1,59000 Kuala Lumpur,,MY,MALAYSIA
e7a9150b-9cf9-4c8a-8094-dc0114570de3,2021-04-21T14:55:20Z,209795,WASHINGTON TAX & PUBLIC POLICY GROUP OBO ALLIANZ CAPITAL PARTNERS GMBH,DC,ALLIANZ SE (OWNS 100% OF ALLIANZ ASSET MANAGEMENT GMBH),0,100,KonigisntraBe 28,Munchen,,DE,GERMANY
e7a9150b-9cf9-4c8a-8094-dc0114570de3,2021-04-21T14:55:20Z,209795,WASHINGTON TAX & PUBLIC POLICY GROUP OBO ALLIANZ CAPITAL PARTNERS GMBH,DC,ALLIANZ GLOBAL INVESTORS HOLDING LTD (OWN 100% OF ALLIANZ CAPITAL PARTNERS GMBH),0,100,199 Bishopsgate,London,,GB,UNITED KINGDOM
e7a9150b-9cf9-4c8a-8094-dc0114570de3,2021-04-21T14:55:20Z,209795,WASHINGTON TAX & PUBLIC POLICY GROUP OBO ALLIANZ CAPITAL PARTNERS GMBH,DC,ALLIANZ ASSET MANAGEMENT GMBH (OWNS 100% OF ALLIANZ GLOBAL INVESTORS HOLDINGS LTD),0,100,SeidlstraBe 24-24a,Munchen,,DE,GERMANY
3094bec9-95af-4674-bb1b-8d58e5a27836,2021-04-21T02:11:35Z,209788,BAKER & MCKENZIE LLP ON BEHALF OF SUMITOMO CHEMICAL AMERICA,NY,SUMITOMO CHEMICAL CORPORATION,0,0,"27-1, Shinkawa 2-chome, Chuo-ku",Tokyo,,JP,JAPAN
9f63bf5e-329c-4a74-849e-2de4ef25da08,2021-04-20T23:26:59Z,209786,CROATIAN ASSOCIATION OF PRISONERS OF SERBIAN CONCENTRATION CAMPS,,CROATIAN ASSOCIATION OF PRISONERS OF SERBIAN CONCENTRATION CAMPS,0,100,Trg Bana Jelacica,ZAGREB,,HR,CROATIA
9ac307e1-dbc5-4237-8eb6-2b1889b8c2e7,2021-04-20T21:21:42Z,179025,ALLIANZ CAPITAL PARTNERS GMBH,,ALLIANZ SE (OWNS 100% OF ALLIANZ ASSET MANAGEMENT GMBH),0,100,KoniginstraBe 28,Munchen,,DE,GERMANY
9ac307e1-dbc5-4237-8eb6-2b1889b8c2e7,2021-04-20T21:21:42Z,179025,ALLIANZ CAPITAL PARTNERS GMBH,,ALLIANZ GLOBAL INVESTORS HOLDING LTD (OWN 100% OF ALLIANZ CAPITAL PARTNERS GMBH),0,100,199 Bishopsgate,London,,DE,GERMANY
9ac307e1-dbc5-4237-8eb6-2b1889b8c2e7,2021-04-20T21:21:42Z,179025,ALLIANZ CAPITAL PARTNERS GMBH,,ALLIANZ ASSET MANAGEMENT GMBH (OWNS 100% OF ALLIANZ GLOBAL INVESTORS HOLDINGS LTD),0,100,SeidlstraBe 24-24a,Munchen,,DE,GERMANY
7af60747-371d-4b30-a5fa-45bbc935b341,2021-04-20T20:08:25Z,205060,"NACERO, INC",TX,ESU INVEST CV,0,36,Herengracht 338,1016 CG Amsterdam,,NL,NETHERLANDS
ef14ee39-c160-4ac2-9377-878156b745e4,2021-04-20T16:23:03Z,149015,"POLY MET MINING, INC.",MN,POLYMET MINING CORP.,0,100,"100 King Street West, Suite 5700",Toronto,ON,CA,CANADA
ef14ee39-c160-4ac2-9377-878156b745e4,2021-04-20T16:23:03Z,149015,"POLY MET MINING, INC.",MN,GLENCORE AG,0,72,Baarermattstrasse 3,CH-6340 Baar,,CH,SWITZERLAND
c768f5b1-02bf-4a7e-923d-1d1577da88aa,2021-04-20T15:59:12Z,197760,"OTSUKA AMERICA PHARMACEUTICAL, INC.",MD,OTSUKA,0,100,2-9 Kanda Tsukasa-Machi,Tokyo,,JP,JAPAN
d106881c-b623-45f1-a2a3-8f836c883e02,2021-04-20T15:36:09Z,209692,LUMIRADX,MA,LUMIRADX,20000,100,3 More London Riverside,London,,GB,UNITED KINGDOM
fe0f2e39-0423-4385-96c5-f2501285bb4e,2021-04-20T14:30:32Z,208833,"CAITHNESS SHEPHERDS FLAT, LLC",NY,BROOKFIELD BRP EUROPE HOLDINGS (BERMUDA) LIMITED (BER),0,25,"73 Front Street, 5th Floor,",Hamilton,,BM,BERMUDA
fe0f2e39-0423-4385-96c5-f2501285bb4e,2021-04-20T14:30:32Z,208833,"CAITHNESS SHEPHERDS FLAT, LLC",NY,BROOKFIELD ASSET MANAGEMENT INC. (ON),0,75,181 Bay Street,Toronto,ON,CA,CANADA
fe0f2e39-0423-4385-96c5-f2501285bb4e,2021-04-20T14:30:32Z,208833,"CAITHNESS SHEPHERDS FLAT, LLC",NY,BROOKFIELD RENEWABLE PARTNERS L.P. (BER),0,25,"73 Front Street, 5th Floor,",Hamilton,,BM,BERMUDA
fe0f2e39-0423-4385-96c5-f2501285bb4e,2021-04-20T14:30:32Z,208833,"CAITHNESS SHEPHERDS FLAT, LLC",NY,BROOKFIELD RENEWABLE ENERGY L.P. (BER),0,25,"73 Front Street, 5th Floor,",Hamilton,,BM,BERMUDA
09cebe9f-cdd4-426b-b4b0-eff9be74043c,2021-04-20T09:20:48Z,209671,O'BRIEN GENTRY & SCOTT LLC (ON BEHALF OF DSG TECHNOLOGY),DC,DSG TECHNOLOGY,0,100,Balder Alle 3,Gardermoen,,NO,NORWAY
a7547e49-e97a-4247-9616-f4c49da8ced1,2021-04-19T22:27:20Z,209667,"GEA MECHANICAL EQUIPMENT US, INC.",NE,GEA GROUP AKTIENGESELLSCHAFT,0,100,Peter-Muller-Strasse 12,40468 Dusseldorf,,DE,GERMANY
566404f4-e7f8-41aa-ba99-32e4bc78cd30,2021-04-19T20:40:53Z,209659,"BLUEAIR, INC.",IL,UNILEVER,0,100,100 Victoria Embankment,London EC4Y 0DY,,GB,UNITED KINGDOM
fad7207b-3e42-4bd2-a1bc-f8cc80b91cd4,2021-04-19T19:44:07Z,209639,BARCLAYS US GPF INC.,NY,BARCLAYS BANK PLC,0,100,1 Churchill Place,London,,GB,UNITED KINGDOM
465d295b-b8b9-47e4-b7dd-e77f85caf656,2021-04-19T19:01:39Z,209653,"VIRGIN GALACTIC HOLDINGS, INC",DC,VIRGIN INVESTMENTS LIMITED,0,24,71 PO BOX Road Town,Tortola,,VG,BRITISH VIRGIN ISLANDS
c85f6f42-1042-4d90-8ffd-d63044483b26,2021-04-19T17:23:26Z,209635,CAPITOL STRATEGIES LLC (FOR NACERO INC)(FORMERLY K/A CAPITOL STRATEGIES LLC),AZ,DRW ENERGY VENTURES LLC,0,26,"540 W. Madison St., Suite 2500",Chicago,IL,US,UNITED STATES OF AMERICA
c85f6f42-1042-4d90-8ffd-d63044483b26,2021-04-19T17:23:26Z,209635,CAPITOL STRATEGIES LLC (FOR NACERO INC)(FORMERLY K/A CAPITOL STRATEGIES LLC),AZ,ESU INVEST CV,0,36,Herengracht 338,1016 CG Amsterdam,,NL,NETHERLANDS
9b043ffe-48b7-41b9-967c-fb74672d98ab,2021-04-19T15:55:58Z,209601,EVRAZ NORTH AMERICA,IL,EVRAZ PLC,10000,100,2 Portman Street,London W1H 6DU,,GB,UNITED KINGDOM
b2152c4c-546f-456b-a4c5-51315948a264,2021-04-19T13:28:01Z,209593,"NUSTREEM, LLC",CT,"AGENTAR, LTD",10000,100,"Unit 15c Blackpole East, Blackpole Street",Worcester WR3 8YB,,GB,UNITED KINGDOM
bf711c7c-1aa0-47ac-ba05-efcf044c0a95,2021-04-19T13:10:53Z,209587,SAMSUNG ELECTRONICS AMERICA,DC,SAMSUNG ELECTRONICS CO. LTD.,0,100,"416 Maeton-3 Dong, Yeongtong Gu",Suwon,,KR,"KOREA, REPUBLIC OF"
86bc02ec-05ef-4e6f-9a4e-4df2e7556367,2021-04-19T01:29:19Z,209570,"QWAVE SOLUTIONS, INC.",PA,QWAVE SOLUTIONS HOLDINGS LIMITED,0,100,70 Sir Rogers Quay,Dublin,,IE,IRELAND
86bc02ec-05ef-4e6f-9a4e-4df2e7556367,2021-04-19T01:29:19Z,209570,"QWAVE SOLUTIONS, INC.",PA,SOMERSET ENERGY HOLDINGS LIMITED,0,99,70 Sir Rogers Quay,Dublin,,IE,IRELAND
438f8694-3a51-43ee-a30c-79df5e41f577,2021-04-19T01:21:45Z,209572,"KIOXIA AMERICA, INC.",CA,KIOXIA HOLDINGS CORPORATION,0,100,"1-21, Shibaura 3-Chome, Minato-ku",Tokyo,,JP,JAPAN
438f8694-3a51-43ee-a30c-79df5e41f577,2021-04-19T01:21:45Z,209572,"KIOXIA AMERICA, INC.",CA,"BCPE PANGEA CAYMAN, L.P.",0,25,"KY1-1104, KY",George Town,,KY,CAYMAN ISLANDS
438f8694-3a51-43ee-a30c-79df5e41f577,2021-04-19T01:21:45Z,209572,"KIOXIA AMERICA, INC.",CA,TOSHIBA CORPORATION,0,100,"Toshiba Bldg., 1-1-1, Shibaura, MINATO-KU",Tokyo,,JP,JAPAN
438f8694-3a51-43ee-a30c-79df5e41f577,2021-04-19T01:21:45Z,209572,"KIOXIA AMERICA, INC.",CA,KIOXIA CORPORATION,0,100,"1-21, Shibaura 3-Chome, Minato-ku",Tokyo,,JP,JAPAN
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,INVERSIONES LOS PELAMBRES CHILE LIMITADA,0,92,"Av. Apoquindo 4001, piso 18, Las Condes","Santiago, Region Metropolitana",,CL,CHILE
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,LOS PELAMBRES INVESTMENT CO (UK/JERSEY),0,92,22 Grenville Street JE4 8PX,Jersey,,GB,UNITED KINGDOM
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,NORTHERN MINERALS INVESTMENT (JERSEY) LIMITED,0,40,"22 Grenville Street, JE4 8PX","St. Helier, Jersey",,GB,UNITED KINGDOM
